product_id,id,title,content,rating
107137543,20175506,Bình thường,"Khá thất vọng ! Bếp có 8 mức, thấp nhất là 80oC, hơi cao. Các nút nhiệt, thời gian không được lưu, trong lúc nấu, khi cần điều chỉnh thường bị reset từ đầu. Không có tờ hướng dẫn sử dụng kèm theo.",3
107137543,20102656,Rất không hài lòng,"Bếp nóng mỗi 1 góc, dùng hơn năm đã lỗi E2 ko nấu được",1
107137543,20064513,Bình thường,"Hàng khá oki, đổi trả hơi lâu.",3
107137543,19377975,Không hài lòng,"Bếp nấu khi sôi không đều , như hàng phếch ý. Buồn quá 😞 ko dám kêu . shop lên xem lại sản phẩm của mình",2
107137543,19861627,Bình thường,"Bếp nấu nhanh, nhưng khi nấu quạt chạy ồn.",3
107137543,18380156,Bình thường,"Nhiệt làm nóng ko đều, chỉ nóng 1 bên nồi",3
107137543,13855550,Rất không hài lòng,Mới nhận hàng và *** thử thì nồi bị lỗi E5. Đổi lại giúp mình với,1
107137543,11937455,Không hài lòng,"Giao hàng quá chậm, từ khi đặt tới khi nhận hàng gần 2 tuần",2
107137543,17890792,Rất không hài lòng,"(*) Đánh giá không tính điểm
TIKI LÀM MẤT ĐƠN HÀNG KHUYẾN MẠI ĐÍNH KÈM VÀ TRẢ LỜI RẤT VÔ TRÁCH NHIỆM",1
278917216,20223145,Bình thường,Hien tại chưa nhận lại nồi mới sau khi thu hồi bị lỗi? Vui lòng hủy đơn hàng và hoàn tiền lại,3
118137722,20191391,Rất không hài lòng,"Dlđề nghị tiki cho xuất hóa đơn đúng địa chi mới sau khi sát nhập . 59/21a đường 8, khu pho 5 , phường thủ Đức TaâphCM. Nhắn tin lên trên tiki nhân biên trả lời kiểu bắt chấp",1
118137722,19428733,Bình thường,"Xài dc 3 lần, hơi nặng nhưng vẫn ổn, đến lần thứ 4 thì bàn ủi bị trục trặc  gì đó không ra hơi nước nữa. Hiện đang tìm cách liên hệ người bán. Trong lúc chờ đợi chắc mình mua cái khác xài tạm quá. Hic mới đầu thử tin tưởng locknlock …thấy mn vẫn xài bt chắc do mình xu",3
118137722,19184506,Rất không hài lòng,"Mới mua ủi đồ được 2-3 lần thì hôm nay k ra hơi, chảy nước liên tục gây phỏng tay. Lần đầu mua đồ điện tử onl như thế này mà quá thất vọng, sợ tới già luôn. Ra *** mua có gì còn được bảo hành. Này coi như bỏ ra 700k dùng 3 lần r bỏ. Khuyên mn k nên mua nhé",1
118137722,19811588,Không hài lòng,"Bàn ủi k phun hơi mà cứ phun nước ra nóng bỏng tay ướt áo k ủi được, giờ sửa sao đây shop ơi, mua 1 năm về dùng chưa đc 5 lần vì lúc được lúc không, cứ bị trào nước ra hoài",2
118137722,20052244,Rất không hài lòng,"Các nút điều khiển không dùng được. Nút phun hơi thì không điều khiển được, nút nguồn thì không tắt được",1
118137722,19856494,Rất không hài lòng,"Hàng rất tệ, đã mang đi bảo hành 2 lần mà không khắc phục được tình trạng rỉ nước khi ủi,  mọi người đừng mua nhé",1
118137722,19197955,Bình thường,"Mình cần tư vấn về bảo hành của sản phẩm! Mới dùng 1 tuần mà hôm nay đã bị lỗi, ghim điện vào thì bàn ủi tự động bơm nước, nước k thành hơi mà chảy ra ướt hết quần áo! Mong sớm nhận được phản hồi",3
118137722,19722114,Không hài lòng,Bàn ủi đổ nước vào mở máy kêu tạch tạch ko lên hơi. Nhờ tiki hổ trợ xử lý đổi trả lại dùm. Cảm ơn ạ.,2
118137722,19701299,Rất không hài lòng,sản phẩm bị trầy xước nhìn như cũ,1
118137722,17912770,Rất không hài lòng,"Bàn ủi bị nhiễu nước, đã đem đi bảo hành nhưng tình trạng vẫn như cũ. Khởi động máy để ủi thì đèn chớp nháy liên tục, nước chảy thành dòng chứ không thả hơi nước. Rất thất vọng, mọi người nên cân nhắc khi mua mẫu này",1
118137722,18955426,Rất không hài lòng,"Máy là hơi nước mua mới đã lỗi, phải bảo hành đến lần thứ 2 mà chưa biết có dùng được không. Mỗi lần bảo hành giao đi giao lại khoảng 5-7 ngày. Mua máy hơn 2 tháng rồi mà chưa dùng được.",1
118137722,19837567,Không hài lòng,"Mua 2 sản phẩm, 1 sản phẩm phải đổi đến lần thứ 3 do lỗi. Ngược lại đc bộ phận support đổi trả nhanh",2
118137722,18566218,Rất không hài lòng,"Bàn ủi mới xài được khoảng 2 lần thì không thể phun hơi được nữa, nước chảy từng giọt ra trực tiếp gây phỏng cho mình. Cho mình hỏi bây giờ muốn đổi trả bảo hành thì tiến hành như thế nào?",1
118137722,19594021,Rất không hài lòng,"Bàn ủi mua về, dùng chưa tới 5 phút đã không dùng được nữa!! Xin cho tôi đổi sơnm nhất có thể",1
118137722,20070364,Bình thường,Giao chậm. Đánh giám 2 sao,3
118137722,19231534,Rất không hài lòng,"Hàng rất tệ, bị rỉ nước mang bảo hành 2-3 lần nhưng vẫn không khắc phục được",1
118137722,19800362,Không hài lòng,"ủi không ổn lắm, ủi xong thì quần áo ẩm ẩm",2
118137722,19854852,Bình thường,"BÌNH NƯỚC QUÁ NHỎ, ỦI CHƯA HẾT 1 CÁI ÁO LÀ HẾT NUÓC VÀ KO THẲNG VẢI",3
118137722,15418980,Rất không hài lòng,"Sau 3 tháng máy lăn đùng ra chết, khởi động được 2 phút thì không ra hơi và tự tắt. Mình phát hiện trong mô tả đồ hàng khi có thông tin báo hành bảo nhiêu tháng",1
118137722,19555622,Rất không hài lòng,"Tại sao trước khi giao sản phẩm ko kiểm tra cho người tiêu dùng. Hàng lỗi, yêu cầu đổi mới!",1
118137722,15243274,Bình thường,"Bàn ủi công suất phù hợp, ủi nhanh thẳng, mỗi tội mới xài nửa tháng đã bị hư, đã gửi Tiki bảo hành gần 2 tuần ròi chưa thấy hồi âm",3
118137722,18234621,Không hài lòng,Hàng về sử dụng lần thứ nhất 20 phút sau đó châm thêm nước sử dụng lại đèn nhấp nháy liên tục và tự động chảy nước không sử dụng được nữa.,2
118137722,18839152,Không hài lòng,"Vô cùng bất tiện
Cần rất nặng mỏi tay. Dễ bỏng tay.",2
118137722,19873386,Bình thường,Mình cần bảo hành làm tnao ah,3
118137722,19786540,Bình thường,"Sử dụng bất tiện, dùng ủi áo ko thẳng",3
118137722,19509686,Rất không hài lòng,sản phẩm bị lỗi không xử dụng được yêu caaufnhaf cung cấp đổi trả,1
118137722,17582080,Bình thường,"Mình mua về dc 3 ngày hôm nay mới lấy ra ***, ko hiểu sao nó không phun hơi đều mà phun theo từng đợt + chảy nước khắp nhà! Vui lòng hướng dẫn thêm!",3
118137722,19674969,Rất không hài lòng,"Bàn là dùng lần thứ 2 đã hỏng, k ra hơi nước",1
118137722,19468857,Rất không hài lòng,Sản phẩm kém chất lượng. Đội ngũ tiki xử lý vấn đề như quần què,1
118137722,19299678,Rất không hài lòng,Chính sách bảo hành của tiki quá chán,1
118137722,19282510,Rất không hài lòng,Mình chưa nhận được hàng nhé shop,1
118137722,18981886,Không hài lòng,"Máy không phun hơi dù có điện vào, bàn là nóng",2
118137722,18562826,Rất không hài lòng,"Đây ko phải là hàng của Lock&Locck, hàng nhái thương hiệu.",1
118137722,19613472,Rất không hài lòng,"Khó ủi, nước văng khắp áo",1
118137722,18573523,Bình thường,đánh giá cá nhân thì sản phẩm này phù hợp vs các bạn ủi đồ nhanh ko cần quá thẳng.,3
118137722,14508760,Rất không hài lòng,tự dưng bàn ủi bấm không ra hơi nước nữa mặc dù vẫn vô điện và sờ vẫn nóng. nhờ tiki hỗ trợ bảo hành về sản phẩm,1
